4,24,Baby Dragon
7,32,Winged Dragon #1
10,32,Blackland Fire Dragon
13,32,Tyhone
31,32,Koumori Dragon
39,32,Curse of Dragon
45,24,Oscillo Hero #2
62,32,Harpie Lady
94,32,Crawling Dragon
117,32,Spirit of the Books
122,32,Yamatano Dragon Scroll
125,32,Faith Bird
168,64,Darkfire Dragon
186,32,Fiend Refrection #2
272,32,Mavelus
294,64,Dragoness the Wicked Knight
296,32,One-eyed Shield Dragon
298,32,Wicked Dragon with the Ersatz Head
300,32,Kurama
320,64,Stop Defense
329,120,Dragon Capture Jar
332,160,Mountain
348,40,Swords of Revealing Light
357,32,Yamadron
383,32,Parrot Dragon
424,32,Sky Dragon
425,32,Thunder Dragon
458,32,Kaminari Attack
459,32,Tripwire Beast
460,32,Bolt Escargot
461,32,Bolt Penguin
462,32,The Immortal of Thunder
463,32,Electric Snake
464,32,Wing Eagle
465,32,Punished Eagle
466,32,Skull Red Bird
468,32,Queen Bird
491,32,Peacock
521,32,Skullbird
522,32,Monstrous Bird
538,32,Niwatori
552,32,Winged Dragon #2
555,32,Tyhone #2
561,32,Lesser Dragon
571,32,B. Dragon Jungle King
577,32,Crow Goblin
581,32,Takuhee
595,32,Fiend Refrection #1
603,32,Fairy Dragon
604,64,Obese Marmot of Nefariousness
610,32,Electric Lizard
636,32,Blue-winged Crown
691,48,Revived of Serpent Night Dragon
