2,1,Mystical Elf
6,6,Feral Imp
7,6,Winged Dragon #1
10,12,Blackland Fire Dragon
13,6,Tyhone
26,12,Battle Ox
27,6,Beaver Warrior
31,12,Koumori Dragon
32,6,Two-headed King Rex
36,12,The Snake Hair
37,32,Gaia the Dragon Champion
39,32,Curse of Dragon
41,6,Celtic Guardian
43,12,Karbonala Warrior
44,12,Rogue Doll
46,6,Griffore
47,12,Torike
49,6,Big Insect
51,12,Armored Lizard
54,6,Gokibore
55,12,Giant Flea
60,6,Great White
62,6,Harpie Lady
63,32,Harpie Lady Sisters
64,6,Tiger Axe
66,12,Kojikocy
69,32,Thousand Dragon
70,6,Fiend Kraken
71,6,Jellyfish
77,6,Grappler
81,6,Crawling Dragon #2
94,32,Crawling Dragon
95,6,Crass Clown
115,6,Kamion Wizard
117,6,Spirit of the Books
121,1,Sleeping Lion
125,12,Faith Bird
136,6,Witty Phantom
149,6,Lord of the Lamp
151,6,Rhaimundos of the Red Sword
163,6,Lisark
166,6,Mysterious Puppeteer
168,12,Darkfire Dragon
170,1,Spirit of the Harp
186,6,Fiend Refrection #2
193,6,Turtle Tiger
194,6,Terra the Terrible
216,6,Dryad
217,32,B. Skull Dragon
230,12,Rare Fish
233,6,Dark Titan of Terror
234,6,Beautiful Headhuntress
241,6,Dark Assailant
249,6,Water Omotics
255,1,Prevent Rat
272,2,Mavelus
275,6,Ground Attacker Bugroth
281,6,Mystic Clown
287,6,Ogre of the Black Shadow
296,1,One-eyed Shield Dragon
297,6,Cyber Soldier of Darkworld
315,48,Dragon Treasure
318,40,Elegant Egotist
324,48,Invigoration
327,72,Follow Wind
332,72,Mountain
337,48,Raigeki
348,40,Swords of Revealing Light
351,6,Yaranzo
352,6,Kanan the Swordmistress
353,12,Takriminos
358,32,Seiyaryu
363,6,Fairy's Gift
371,32,Sanga of the Thunder
377,6,Ryu-kishin Powered
379,6,La Jinn the Mystical Genie
381,1,Toon Alligator
383,32,Parrot Dragon
384,6,Dark Rabbit
386,32,Harpie's Pet Dragon
412,6,Giga-tech Wolf
415,12,Mechanicalchacer
416,1,Blocker
418,1,Golgoil
424,32,Sky Dragon
425,32,Thunder Dragon
427,32,Kaiser Dragon
430,6,Water Magician
433,6,Ancient Elf
440,12,7 Colored Fish
447,12,Giant Red Seasnake
454,6,Destroyer Golem
456,6,Minomushi Warrior
458,32,Kaminari Attack
459,6,Tripwire Beast
460,6,Bolt Escargot
462,6,The Immortal of Thunder
464,32,Wing Eagle
465,32,Punished Eagle
466,12,Skull Red Bird
467,32,Crimson Sunbird
468,32,Queen Bird
470,6,Magical Ghost
474,6,Sea Kamen
491,32,Peacock
497,1,Yado Karu
502,6,D. Human
507,6,Crazy Fish
511,6,Bean Soldier
512,6,Cannon Soldier
515,6,The Statue of Easter Island
521,32,Skullbird
522,32,Monstrous Bird
523,6,The Bistro Butcher
532,6,Gemini Elf
535,6,Kamakiriman
551,6,Dark Elf
552,4,Winged Dragon #2
555,12,Tyhone #2
561,6,Lesser Dragon
571,32,B. Dragon Jungle King
577,32,Crow Goblin
578,6,Leo Wizard
581,6,Takuhee
583,1,Weather Report
587,6,Mon Larvas
595,6,Fiend Refrection #1
596,6,Ghoul with an Appetite
597,12,Pale Beast
603,6,Fairy Dragon
607,6,Great Bill
608,6,Shining Friendship
613,32,Twin-headed Thunder Dragon
623,6,The Thing That Hides in the Mud
625,12,Fairy of the Fountain
626,6,Amazon of the Seas
630,6,Ancient Lizard Warrior
631,6,Maiden of the Moonlight
634,6,Night Lizard
636,12,Blue-winged Crown
647,6,Hyosube
649,6,Hibikime
669,48,Shadow Spell
672,48,Harpie's Feather Duster
680,8,Curse of Tri-Horned Dragon
706,32,Serpent Night Dragon
711,32,Mikazukinoyaiba
712,1,Meteor Dragon
713,1,Meteor B. Dragon
