1,32,Blue-eyes White Dragon
17,64,Right Leg of the Forbidden One
18,64,Left Leg of the Forbidden One
19,64,Right Arm of the Forbidden One
20,64,Left Arm of the Forbidden One
21,64,Exodia the Forbidden
35,32,Dark Magician
37,32,Gaia the Dragon Champion
38,32,Gaia the Fierce Knight
42,32,Illusionist Faceless Mage
63,32,Harpie Lady Sisters
69,32,Thousand Dragon
74,16,Giant Soldier of Stone
79,16,Megazowler
82,32,Red-eyes B. Dragon
90,16,Gyakutenno Megami
99,16,Pumpking the King of Ghosts
106,16,Spirit of the Winds
213,16,Aqua Madoor
217,32,B. Skull Dragon
223,16,Roaring Ocean Snake
266,16,Princess of Tsurugi
358,32,Seiyaryu
360,32,Zera The Mant
366,32,Labyrinth Wall
369,32,Wall Shadow
370,16,Labyrinth Tank
371,64,Sanga of the Thunder
372,64,Kazejin
373,64,Suijin
374,64,Gate Guardian
385,16,Bickuribox
386,16,Harpie's Pet Dragon
390,16,Launcher Spider
391,32,Zoa
392,32,Metalzoa
401,16,Ushi Oni
407,16,Machine King
426,32,Stone D.
427,32,Kaiser Dragon
442,32,Aqua Dragon
453,16,Millennium Golem
465,16,Punished Eagle
467,32,Crimson Sunbird
471,16,Soul Hunter
495,16,Musician King
500,16,Dragon Seeker
509,16,Bracchio-raidus
522,16,Monstrous Bird
525,16,Spirit of the Mountain
529,16,Flame Cerebrus
531,16,Mystical Sand
545,32,Skelgon
564,16,Great Mammoth of Goldfine
571,32,B. Dragon Jungle King
572,16,Empress Judge
594,16,Rose Spectre of Dunn
613,32,Twin-headed Thunder Dragon
619,16,Rock Spirit
622,16,Ill Witch
627,32,Nekogal #2
632,16,Stone Ogre Grotto
635,32,Queen's Double
638,64,Queen of Autumn Leaves
645,32,Royal Guard
686,32,Widespread Ruin
690,32,Fake Trap
712,32,Meteor Dragon
713,32,Meteor B. Dragon
