266,48,Princess of Tsurugi
303,48,Dark Energy
313,48,Horn of Light
315,48,Dragon Treasure
320,48,Stop Defense
321,48,Malevolent Nuzzler
322,48,Violet Crystal
323,48,Book of Secret Arts
331,48,Wasteland
336,64,Dark Hole
337,96,Raigeki
342,48,Dian Keto the Cure Master
343,48,Sparks
344,48,Hinotama
345,48,Final Flame
347,48,Tremendous Fire
348,96,Swords of Revealing Light
370,32,Labyrinth Tank
385,16,Bickuribox
390,32,Launcher Spider
453,32,Millennium Golem
471,32,Soul Hunter
564,32,Great Mammoth of Goldfine
635,32,Queen's Double
638,32,Queen of Autumn Leaves
645,32,Royal Guard
657,96,Megamorph
661,48,Crush Card
665,48,Curse of Millennium Shield
672,96,Harpie's Feather Duster
676,48,Commencement Dance
682,48,Eatgaboon
683,48,Bear Trap
684,64,Invisible Wire
686,96,Widespread Ruin
687,48,Goblin Fan
688,48,Bad Reaction to Simochi
690,64,Fake Trap
693,48,Contruct of Mask
695,48,Puppet Ritual
