33,32,Judge Man
38,32,Gaia the Fierce Knight
90,32,Gyakutenno Megami
92,32,Rabid Horseman
301,128,Legendary Sword
302,128,Sword of Dark Destruction
303,64,Dark Energy
304,128,Axe of Despair
329,64,Dragon Capture Jar
333,128,Sogen
348,96,Swords of Revealing Light
358,32,Seiyaryu
369,32,Wall Shadow
378,32,Swordstalker
572,32,Empress Judge
618,32,Warrior of Tradition
627,32,Nekogal #2
653,128,Warrior Elimination
661,64,Crush Card
665,64,Curse of Millennium Shield
666,64,Yamadron Ritual
668,64,Bright Castle
672,96,Harpie's Feather Duster
684,64,Invisible Wire
685,64,Acid Trap Hole
686,64,Widespread Ruin
687,64,Goblin Fan
688,64,Bad Reaction to Simochi
690,64,Fake Trap
697,96,Garma Sword Oath
701,32,Performance of Sword
