15,32,Flame Swordsman
42,32,Illusionist Faceless Mage
315,64,Dragon Treasure
316,64,Electro-whip
325,64,Machine Conversion Factory
329,64,Dragon Capture Jar
330,64,Forest
334,64,Umi
337,64,Raigeki
381,32,Toon Alligator
382,32,Rude Kaiser
384,32,Dark Rabbit
423,32,Dice Armadillo
528,32,Togex
577,32,Crow Goblin
652,64,Magical Labyrinth
657,128,Megamorph
661,64,Crush Card
665,64,Curse of Millennium Shield
666,64,Yamadron Ritual
668,128,Bright Castle
672,64,Harpie's Feather Duster
676,64,Commencement Dance
677,64,Hamburger Recipe
684,128,Invisible Wire
685,64,Acid Trap Hole
686,128,Widespread Ruin
687,64,Goblin Fan
690,64,Fake Trap
693,64,Contruct of Mask
695,64,Puppet Ritual
699,64,Revival of Skeleton Rider
