42,32,Illusionist Faceless Mage
89,32,Catapult Turtle
90,32,Gyakutenno Megami
131,32,Octoberser
193,32,Turtle Tiger
213,32,Aqua Madoor
223,32,Roaring Ocean Snake
309,128,Steel Shell
311,64,Black Pendant
312,64,Silver Bow and Arrow
315,64,Dragon Treasure
323,64,Book of Secret Arts
328,128,Power of Kaishin
334,128,Umi
337,64,Raigeki
350,64,Dark-piercing Light
372,32,Kazejin
373,32,Suijin
425,32,Thunder Dragon
437,32,Deepsea Shark
439,32,Bottom Dweller
441,32,Mech Bass
449,32,"30,000-Year White Turtle"
468,32,Queen Bird
520,32,Turtle Bird
622,32,Ill Witch
624,32,High Tide Gyojin
639,32,Amphibious Bugroth
641,32,Invader of the Throne
653,64,Warrior Elimination
661,64,Crush Card
665,64,Curse of Millennium Shield
666,64,Yamadron Ritual
672,64,Harpie's Feather Duster
684,64,Invisible Wire
685,64,Acid Trap Hole
688,64,Bad Reaction to Simochi
692,128,Turtle Oath
