17,32,Right Leg of the Forbidden One
18,32,Left Leg of the Forbidden One
19,32,Right Arm of the Forbidden One
20,32,Left Arm of the Forbidden One
21,32,Exodia the Forbidden
35,32,Dark Magician
37,32,Gaia the Dragon Champion
38,32,Gaia the Fierce Knight
57,32,Great Moth
67,32,Perfectly Ultimate Great Moth
69,32,Thousand Dragon
217,32,B. Skull Dragon
320,32,Stop Defense
337,32,Raigeki
342,32,Dian Keto the Cure Master
347,32,Tremendous Fire
356,32,Super War-lion
358,32,Seiyaryu
360,32,Zera The Mant
369,32,Wall Shadow
370,32,Labyrinth Tank
371,32,Sanga of the Thunder
372,32,Kazejin
373,32,Suijin
385,32,Bickuribox
386,32,Harpie's Pet Dragon
390,32,Launcher Spider
391,32,Zoa
401,32,Ushi Oni
407,32,Machine King
426,32,Stone D.
427,32,Kaiser Dragon
442,32,Aqua Dragon
453,32,Millennium Golem
467,32,Crimson Sunbird
471,32,Soul Hunter
500,32,Dragon Seeker
509,32,Bracchio-raidus
564,32,Great Mammoth of Goldfine
613,32,Twin-headed Thunder Dragon
645,32,Royal Guard
657,32,Megamorph
661,32,Crush Card
669,32,Shadow Spell
672,32,Harpie's Feather Duster
686,32,Widespread Ruin
687,32,Goblin Fan
688,32,Bad Reaction to Simochi
689,32,Reverse Trap
703,32,Sengenjin
704,32,Skull Guardian
705,32,Tri-horned Dragon
706,32,Serpent Night Dragon
707,32,Skull Knight
708,32,Cosmo Queen
709,32,Chakra
710,32,Crab Turtle
711,32,Mikazukinoyaiba
713,32,Meteor B. Dragon
714,32,Firewing Pegasus
715,32,Psycho-Puppet
716,32,Garma Sword
717,32,Javelin Beetle
718,32,Fortress Whale
