93,32,Zanki
94,32,Crawling Dragon
213,32,Aqua Madoor
302,64,Sword of Dark Destruction
303,64,Dark Energy
315,96,Dragon Treasure
320,64,Stop Defense
329,96,Dragon Capture Jar
333,64,Sogen
336,96,Dark Hole
348,64,Swords of Revealing Light
383,32,Parrot Dragon
413,32,Cyber Soldier
653,64,Warrior Elimination
661,96,Crush Card
665,64,Curse of Millennium Shield
666,64,Yamadron Ritual
668,64,Bright Castle
669,96,Shadow Spell
672,64,Harpie's Feather Duster
676,64,Commencement Dance
677,64,Hamburger Recipe
679,64,Novox's Prayer
685,64,Acid Trap Hole
686,64,Widespread Ruin
687,64,Goblin Fan
688,64,Bad Reaction to Simochi
690,64,Fake Trap
693,64,Contruct of Mask
695,64,Puppet Ritual
699,64,Revival of Skeleton Rider
675,64,Ultimate Dragon
