301,128,Legendary Sword
313,128,Horn of Light
314,128,Horn of the Unicorn
333,128,Sogen
336,128,Dark Hole
338,128,Mooyan Curry
343,128,Sparks
349,128,Spellbinding Circle
676,128,Commencement Dance
677,128,Hamburger Recipe
681,128,House of Adhesive Tape
682,128,Eatgaboon
690,128,Fake Trap
635,32,Queen's Double
547,32,Griggle
527,32,Milus Radiant
499,32,Kattapillar
484,32,Ameba
475,32,Sinister Serpent
469,32,Armed Ninja
411,32,Bat
398,32,Ooguchi
394,32,Steel Scorpion
167,32,Ancient Jar
428,32,Magician of Faith
