1,128,Blue-eyes White Dragon
22,64,Summoned Skull
35,32,Dark Magician
37,64,Gaia the Dragon Champion
38,32,Gaia the Fierce Knight
63,16,Harpie Lady Sisters
69,32,Thousand Dragon
79,16,Megazowler
82,64,Red-eyes B. Dragon
84,16,Reaper of the Cards
85,16,King of Yamimakai
87,16,Dark Chimera
88,16,Metal Guardian
90,16,Gyakutenno Megami
92,16,Rabid Horseman
99,16,Pumpking the King of Ghosts
103,32,Job-change Mirror
204,16,Mabarrel
217,32,B. Skull Dragon
223,16,Roaring Ocean Snake
358,64,Seiyaryu
369,64,Wall Shadow
370,32,Labyrinth Tank
371,32,Sanga of the Thunder
372,32,Kazejin
373,32,Suijin
374,32,Gate Guardian
378,16,Swordstalker
379,16,La Jinn the Mystical Genie
380,32,Blue-eyes Ultimate Dragon
385,16,Bickuribox
386,64,Harpie's Pet Dragon
390,64,Launcher Spider
391,64,Zoa
392,64,Metalzoa
401,16,Ushi Oni
407,16,Machine King
424,64,Sky Dragon
426,64,Stone D.
427,32,Kaiser Dragon
442,48,Aqua Dragon
453,16,Millennium Golem
465,16,Punished Eagle
467,16,Crimson Sunbird
471,16,Soul Hunter
472,16,Air Eater
500,16,Dragon Seeker
509,16,Bracchio-raidus
522,16,Monstrous Bird
526,16,Neck Hunter
529,16,Flame Cerebrus
531,16,Mystical Sand
564,16,Great Mammoth of Goldfine
571,64,B. Dragon Jungle King
572,16,Empress Judge
594,16,Rose Spectre of Dunn
613,64,Twin-headed Thunder Dragon
627,16,Nekogal #2
645,16,Royal Guard
650,16,Whiptail Crow
712,64,Meteor Dragon
713,64,Meteor B. Dragon
