22,16,Summoned Skull
35,32,Dark Magician
37,32,Gaia the Dragon Champion
38,32,Gaia the Fierce Knight
63,64,Harpie Lady Sisters
69,32,Thousand Dragon
79,16,Megazowler
82,16,Red-eyes B. Dragon
84,16,Reaper of the Cards
85,16,King of Yamimakai
87,16,Dark Chimera
88,32,Metal Guardian
90,32,Gyakutenno Megami
92,32,Rabid Horseman
99,64,Pumpking the King of Ghosts
103,32,Job-change Mirror
204,16,Mabarrel
223,64,Roaring Ocean Snake
358,16,Seiyaryu
369,32,Wall Shadow
370,64,Labyrinth Tank
371,32,Sanga of the Thunder
372,32,Kazejin
373,32,Suijin
378,64,Swordstalker
379,32,La Jinn the Mystical Genie
385,64,Bickuribox
386,32,Harpie's Pet Dragon
390,64,Launcher Spider
391,16,Zoa
392,16,Metalzoa
401,64,Ushi Oni
407,64,Machine King
424,64,Sky Dragon
426,32,Stone D.
427,32,Kaiser Dragon
442,32,Aqua Dragon
453,64,Millennium Golem
465,16,Punished Eagle
467,16,Crimson Sunbird
471,16,Soul Hunter
472,16,Air Eater
500,64,Dragon Seeker
509,64,Bracchio-raidus
522,16,Monstrous Bird
526,32,Neck Hunter
529,16,Flame Cerebrus
531,16,Mystical Sand
564,16,Great Mammoth of Goldfine
571,32,B. Dragon Jungle King
572,16,Empress Judge
594,64,Rose Spectre of Dunn
613,16,Twin-headed Thunder Dragon
627,64,Nekogal #2
645,64,Royal Guard
650,64,Whiptail Crow
712,32,Meteor Dragon
