2,8,Mystical Elf
3,8,Hitotsu-me Giant
6,8,Feral Imp
11,32,Sword Arm of Dragon
23,8,The Wicked Worm Beast
25,8,Horn Imp
26,8,Battle Ox
28,16,Rock Ogre Grotto #1
30,16,Zombie Warrior
32,32,Two-headed King Rex
33,8,Judge Man
34,32,Saggi the Dark Clown
35,16,Dark Magician
36,32,The Snake Hair
42,8,Illusionist Faceless Mage
44,8,Rogue Doll
59,16,Mammoth Graveyard
74,16,Giant Soldier of Stone
77,8,Grappler
79,32,Megazowler
80,24,Uraby
81,24,Crawling Dragon #2
83,8,Castle of Dark Illusions
84,8,Reaper of the Cards
85,12,King of Yamimakai
86,8,Barox
87,12,Dark Chimera
88,8,Metal Guardian
90,16,Gyakutenno Megami
91,8,Mystic Horseman
92,12,Rabid Horseman
95,8,Crass Clown
97,12,Dragon Zombie
99,24,Pumpking the King of Ghosts
103,16,Job-change Mirror
106,8,Spirit of the Winds
108,16,Graveyard and the Hand of Invitation
112,8,That Which Feeds on Life
115,8,Kamion Wizard
119,8,Trial of Nightmares
128,8,LaMoon
132,8,The 13th Grave
136,8,Witty Phantom
139,16,Blue-eyed Silver Zombie
146,8,Temple of Skulls
149,8,Lord of the Lamp
153,16,Dokuroizo the Grim Reaper
162,8,Tainted Wisdom
164,8,Lord of Zemia
169,8,Dark King of the Abyss
171,8,Big Eye
181,8,Dark Shade
194,8,Terra the Terrible
204,12,Mabarrel
213,8,Aqua Madoor
215,12,Flame Ghost
216,8,Dryad
218,12,Two-mouth Darkruler
220,8,Masked Sorcerer
228,12,Wood Remains
233,8,Dark Titan of Terror
241,8,Dark Assailant
244,12,Dissolverock
257,32,Stone Armadiller
259,8,Ancient Sorcerer
263,16,Rock Ogre Grotto #2
269,8,Versago the Destroyer
281,12,Mystic Clown
284,8,Tao the Chanter
288,8,Dark Artist
322,32,Violet Crystal
326,32,Raise Body Heat
331,32,Wasteland
351,8,Yaranzo
363,8,Fairy's Gift
366,32,Labyrinth Wall
368,24,Shadow Ghoul
372,32,Kazejin
377,8,Ryu-kishin Powered
378,8,Swordstalker
379,8,La Jinn the Mystical Genie
385,8,Bickuribox
401,16,Ushi Oni
426,16,Stone D.
433,8,Ancient Elf
453,32,Millennium Golem
454,32,Destroyer Golem
455,32,Barrel Rock
456,8,Minomushi Warrior
457,8,Stone Ghost
470,32,Magical Ghost
471,32,Soul Hunter
472,32,Air Eater
482,32,Pragtical
493,8,Maha Vailo
495,32,Musician King
498,12,Morinphen
500,32,Dragon Seeker
509,32,Bracchio-raidus
515,8,The Statue of Easter Island
517,32,Sand Stone
523,8,The Bistro Butcher
525,32,Spirit of the Mountain
526,32,Neck Hunter
531,32,Mystical Sand
532,12,Gemini Elf
545,32,Skelgon
551,8,Dark Elf
560,8,Invader from Another Dimension
564,32,Great Mammoth of Goldfine
568,16,Anthrosaurus
570,32,Trakadon
573,32,Little D
574,8,Witch of the Black Forest
578,8,Leo Wizard
596,16,Ghoul with an Appetite
600,8,Key Mace #2
605,8,Liquid Beast
611,8,Hiro's Shadow Scout
612,8,Lady of Faith
619,32,Rock Spirit
622,8,Ill Witch
623,8,The Thing That Hides in the Mud
631,8,Maiden of the Moonlight
632,48,Stone Ogre Grotto
650,8,Whiptail Crow
719,48,Dokurorider
