177,32,Monsturtle
215,32,Flame Ghost
304,64,Axe of Despair
306,64,Insect Armor with Laser Cannon
317,64,Cyber Shield
319,64,Mystical Moon
321,64,Malevolent Nuzzler
326,64,Raise Body Heat
331,64,Wasteland
334,64,Umi
335,128,Yami
336,64,Dark Hole
338,64,Mooyan Curry
339,128,Red Medicine
340,64,Goblin's Secret Remedy
345,128,Final Flame
350,64,Dark-piercing Light
432,32,Waterdragon Fairy
505,32,Prisman
539,32,Corroding Shark
605,32,Liquid Beast
652,128,Magical Labyrinth
655,64,Cursebreaker
683,128,Bear Trap
684,64,Invisible Wire
687,64,Goblin Fan
688,64,Bad Reaction to Simochi
690,128,Fake Trap
693,64,Contruct of Mask
